candidate_id,candidate_name,candidate_skills,candidate_location,candidate_education,internship_id,internship_title,internship_company,required_skills,internship_location,required_education,skill_match_pct,location_match,education_match,is_perfect_match
7231,Suresh Sharma,"Property Management, Leasing, Quality Control, Welding",Chennai,MBA,593,Web Developer,INDIAN RAILWAY CATERING AND TOURISM CORPORATION LIMITED,"JavaScript, React",Kolkata,M.Sc,0,0,1,0
8717,Sanjay Joshi,"Maintenance, Product Design, Manufacturing",Delhi,PhD,453,Construction Manager,GHARDA CHEMICALS LIMITED,"Safety Management, Quality Control",Jaipur,BA,0,0,1,0
8980,Neha Das,"Quality Control, Marketing, Sales, Consumer Insights",Hyderabad,M.Sc,115,IT Support,SAMMAAN CAPITAL LIMITED,"React, JavaScript",Delhi,BCA,0,0,1,0
11365,Meera Joshi,"Field Operations, Reservoir Engineering, Safety Compliance, Drilling Operations, Fashion Design, Supply Chain, Process Engineering, Testing",Ahmedabad,Diploma,835,Cloud Architect,SKODA AUTO VOLKSWAGEN INDIA PRIVATE LIMITED,"React, Data Analysis",Remote,B.Sc,0,1,0,0
4405,Kavita Das,"React, Java, Cloud Computing, SQL, Safety Management, Civil Engineering",Kolkata,BA,732,Geologist,BHUSHAN POWER & STEEL LIMITED,"Mining Engineering, Geology, Environmental Compliance",Bangalore,BA,0,0,1,0
2642,Sanjay Verma,"Brand Management, Marketing, Consumer Insights, Retail Management, Maintenance, Quality Control, Welding, Safety Management, Wealth Management, Investment Banking, Taxation",Lucknow,M.Sc,551,Product Manager,PROCTER & GAMBLE HOME PRODUCTS PRIVATE LIMITED,"Consumer Insights, Marketing, Product Development",Bangalore,BBA,0.67,0,1,0
9611,Sanjay Verma,"Pipeline Maintenance, Drilling Operations, Geology, Social Media, Scriptwriting",Hyderabad,BBA,739,DevOps Engineer,BRAKES INDIA PRIVATE LIMITED,"React, SQL, DevOps",Pune,B.Com,0,0,1,0
2419,Meera Verma,"Digital Marketing, Video Editing, Production, Content Creation, Freight Management, Warehouse Operations, Supply Chain Management, Logistics Planning",Hyderabad,B.Com,709,Quality Inspector,SHREE RAMKRISHNA EXPORTS PRIVATE LIMITED,"Civil Engineering, Construction Management, Structural Design",Ahmedabad,B.Tech,0,0,1,0
6600,Sunita Sharma,"Process Engineering, Tire Manufacturing",Bangalore,B.Com,756,Safety Officer,KARNATAKA RURAL INFRASTRUCTURE DEVELOPMENT LIMITED,"Structural Design, Construction Management, Estimation",Delhi,B.Tech,0,0,1,0
14990,Rahul Kumar,"Reservoir Engineering, Safety Compliance",Hyderabad,Diploma,540,Machine Learning Engineer,GODREJ SEEDS & GENETICS LIMITED,"React, DevOps, Machine Learning",Ahmedabad,B.Tech,0,0,0,0
775,Ritu Kumar,"Quality Control, Assembly Line, Extrusion, Design, Manufacturing",Kolkata,B.Tech,841,Distribution Executive,FRIGERIO CONSERVA ALLANA PRIVATE LIMITED,"Supply Chain, Product Development, Retail Management, Consumer Insights",Remote,PhD,0,1,0,0
9301,Divya Rao,"Quality Control, Maintenance, Project Management, Testing, Naval Architecture, Structural Engineering",Delhi,BCA,740,Site Engineer,APCO INFRATECH PRIVATE LIMITED,"Civil Engineering, Quality Control, Safety Management, Surveying",Lucknow,BBA,0.25,0,1,0
9827,Neha Gupta,"Refining, Geology, Supply Chain, Brand Management, Retail Management",Delhi,M.Sc,755,Mineral Processing Engineer,KIOCL LIMITED,"Ore Processing, Environmental Compliance, Exploration, Surveying",Chennai,B.Sc,0,0,1,0
18690,Priya Joshi,"Brand Management, Sales, Consumer Insights",Chennai,PhD,870,Cloud Architect,RELIANCE CORPORATE IT PARK LIMITED,"Data Analysis, DevOps",Remote,M.Sc,0,1,1,0
14522,Anjali Gupta,"Pharmacy, Patient Care, Surgery, Nursing",Delhi,B.Sc,179,Mineral Processing Engineer,NATIONAL ALUMINIUM CO LTD,"Mineral Processing, Geology, Environmental Compliance, Surveying",Chennai,MBA,0,0,0,0
18515,Neha Joshi,"Accounting, Risk Management, Solar Technology, Policy Analysis, Compliance, Sales, Actuarial Science",Lucknow,MBA,279,Civil Engineer,JCB INDIA LIMITED,"Project Management, Construction Management, Structural Design",Remote,B.Com,0,1,1,0
15823,Deepak Rao,"Petroleum Engineering, Safety Compliance, Drilling Operations, Geology",Mumbai,M.Sc,834,DevOps Engineer,SKODA AUTO VOLKSWAGEN INDIA PRIVATE LIMITED,"DevOps, Java",Remote,B.Tech,0,1,1,0
4790,Divya Verma,"Hygiene Standards, Hospitality Management",Ahmedabad,Diploma,868,Civil Engineer,NCC LIMITED,"Civil Engineering, Safety Management",Kolkata,BBA,0,0,0,0
8962,Sunita Joshi,"Transportation, Supply Chain Management",Chennai,MBA,365,Structural Engineer,FINOLEX INDUSTRIES LIMITED,"Construction Management, Estimation",Ahmedabad,MBA,0,0,1,0
1976,Priya Gupta,"Retail Management, Quality Control, Research, Design, Application Technology, Chemical Formulation, Testing",Chennai,PhD,311,Distribution Executive,INTAS PHARMACEUTICALS LIMITED,"Sales, Supply Chain, Distribution",Mumbai,B.Tech,0,0,1,0
10091,Anil Singh,"Quality Control, Environmental Compliance, Production",Chennai,M.Sc,205,Treasury Analyst,ICICI LOMBARD GENERAL INSURANCE COMPANY LIMITED,"Financial Analysis, Auditing, Taxation, Wealth Management",Bangalore,BA,0,0,1,0
13026,Vikram Singh,"Event Management, Social Media, Broadcasting, Scriptwriting, Mining Engineering, Environmental Compliance, Exploration, Safety Management",Ahmedabad,BA,892,Construction Manager,3M INDIA LIMITED,"Estimation, Safety Management, Civil Engineering, Project Management",Mumbai,BBA,0.25,0,1,0
16133,Sanjay Singh,"Surgery, Administrative Skills, Safety Management, Welding, Irrigation, Agricultural Machinery",Ahmedabad,M.Sc,851,Machine Learning Engineer,ESCORTS KUBOTA LIMITED,"Machine Learning, Data Analysis, Python, SQL",Chennai,BBA,0,0,1,0
9824,Rajesh Gupta,"Mineral Processing, Exploration",Chennai,M.Sc,800,Design Engineer,ADANI POWER LIMITED,"Transmission, Maintenance",Mumbai,BCA,0,0,1,0
3467,Ritu Kumar,"Structural Engineering, Project Management, Brand Management, Product Development, Sales, Marketing",Delhi,M.Sc,188,Consumer Insights Analyst,ZYDUS LIFESCIENCES LIMITED,"Distribution, Marketing, Sales",Lucknow,B.Tech,0.67,0,1,0
7141,Deepak Rao,"Brand Management, Product Design",Lucknow,B.Sc,409,DevOps Engineer,BENNETT COLEMAN AND COMPANY LIMITED,"Machine Learning, DevOps, Cloud Computing",Lucknow,B.Tech,0,1,1,0
16060,Anjali Das,"Accounting, Loan Processing, Investment, Financial Analysis, Quality Control, Project Management, Urban Planning, Surveying",Kolkata,BCA,456,Software Developer,BOSCH GLOBAL SOFTWARE TECHNOLOGIES PRIVATE LIMITED,"SQL, Java, Cybersecurity, React",Kolkata,BA,0,1,1,0
8230,Arun Patel,"Customer Service, Hygiene Standards, Kitchen Management, Loan Processing, Investment Banking",Hyderabad,B.Sc,301,Data Analyst,SUNDARAM FINANCE LIMITED,"Python, DevOps, Machine Learning, JavaScript",Delhi,PhD,0,0,0,0
18682,Kavita Das,"Production, Content Creation, Social Media, Broadcasting, Treatment Planning, Patient Care, Diagnosis",Jaipur,B.Sc,863,Geologist,INOX AIR PRODUCTS PRIVATE LIMITED,"Refining, Reservoir Engineering",Ahmedabad,M.Sc,0,0,0,0
15191,Anjali Rao,"Formulation, Sales, Quality Control, Agricultural Chemistry, Safety Management, Substation Operations, Maintenance, Actuarial Science, Compliance, Customer Service",Ahmedabad,B.Sc,774,Data Analyst,BAJAJ HOUSING FINANCE LIMITED,"DevOps, Python, Java, Data Analysis",Jaipur,B.Tech,0,0,1,0
15821,Divya Gupta,"Quality Control, Fertilizer Production, Process Engineering",Bangalore,BCA,790,Machine Learning Engineer,DXC TECHNOLOGY INDIA PRIVATE LIMITED,"DevOps, SQL",Delhi,BA,0,0,1,0
2216,Neha Sharma,"Manufacturing, Automotive Engineering, Assembly Line",Jaipur,MBA,672,Supply Chain Analyst,PATANJALI FOODS LIMITED,"Supply Chain, Product Development, Marketing, Consumer Insights",Bangalore,BCA,0,0,1,0
1925,Anjali Singh,"Maintenance, Naval Architecture, Quality Control",Kolkata,Diploma,898,Machine Learning Engineer,SOCIETE GENERALE SECURITIES INDIA PRIVATE LIMITED,"Cybersecurity, Python",Kolkata,M.Sc,0,1,0,0
14864,Divya Rao,"Research, Materials Science, Manufacturing, Quality Control",Chennai,B.Com,267,Design Engineer,THDC INDIA LIMITED,"Maintenance, Thermal Power, Power Plant Operations",Pune,BBA,0,0,1,0
13603,Priya Singh,"Network Engineering, Optical Fiber, Data Transmission, RF Engineering",Chennai,M.Sc,348,Cloud Architect,L&T TECHNOLOGY SERVICES LIMITED,"Java, JavaScript, Python, Machine Learning",Pune,MBA,0,0,1,0
3463,Rahul Reddy,"Farming Techniques, Crop Management, Irrigation, Agricultural Machinery",Hyderabad,Diploma,858,DevOps Engineer,SKF INDIA LIMITED,"DevOps, SQL",Lucknow,B.Com,0,0,0,0
19401,Meera Verma,"Energy Efficiency, Transmission, Automotive Engineering, Supply Chain, Quality Control, Testing",Jaipur,MBA,847,IT Support,CYBAGE SOFTWARE PRIVATE LIMITED,"Cloud Computing, Java, Python, Data Analysis",Bangalore,PhD,0,0,0,0
3787,Ritu Joshi,"Quality Control, Clinical Research, Chemical Formulation, Research",Chennai,PhD,665,Project Engineer,DEEPAK NITRITE LIMITED,"Estimation, Civil Engineering, Structural Design",Remote,B.Tech,0,1,1,0
7774,Rahul Kumar,"5G Technology, Wireless Communication, Quality Control, Project Management",Jaipur,B.Tech,872,DevOps Engineer,REDINGTON LIMITED,"Machine Learning, Cybersecurity",Jaipur,PhD,0,1,0,0
3123,Priya Das,"Pharmacy, Treatment Planning, Administrative Skills",Kolkata,PhD,116,Relationship Manager,BANDHAN BANK LIMITED,"Wealth Management, Auditing, Financial Analysis, Accounting",Kolkata,Diploma,0,1,1,0
18900,Rajesh Gupta,"Visual Merchandising, E-commerce, Quality Control, Formulation",Lucknow,B.Tech,555,Construction Manager,MSPL LIMITED,"Construction Management, Project Management, Safety Management, Civil Engineering",Pune,Diploma,0,0,1,0
14845,Sunita Rao,"Supply Chain, E-commerce, Telecom Infrastructure, Optical Fiber, IoT, Project Management, Electrical Engineering, Grid Management",Pune,Diploma,783,Brand Manager,PFIZER LIMITED,"Product Development, Marketing",Jaipur,MBA,0,0,0,0
10937,Vikram Rao,"Estimation, Project Management, Marketing, Leasing, Investment Analysis",Delhi,BCA,752,Environmental Officer,INDIAN METALS AND FERRO ALLOYS LTD.,"Geology, Safety Management",Kolkata,MBA,0,0,0,0
9637,Amit Reddy,"JavaScript, Cybersecurity",Chennai,BBA,890,Data Analyst,AGROCEL INDUSTRIES PRIVATE LIMITED,"React, DevOps, Cloud Computing, SQL",Kolkata,MBA,0,0,0,0
16357,Shweta Reddy,"Urban Planning, Civil Engineering, Patient Care, Medical Knowledge, Nursing",Bangalore,MBA,86,Financial Analyst,KOTAK MAHINDRA BANK LIMITED,"Investment Banking, Financial Modeling, Accounting, Auditing",Delhi,Diploma,0,0,1,0
16483,Sunita Kumar,"Leasing, Valuation, Urban Planning, Research, Marketing",Hyderabad,PhD,236,Thermal Engineer,TANJORE POWER LIMITED,"Maintenance, Thermal Power, Renewable Energy",Remote,MBA,0,1,1,0
8996,Sunita Das,"Accounting, Investment, Trading, Risk Management, Maintenance, Avionics",Pune,BA,558,Geologist,JSW STEEL COATED PRODUCTS LIMITED,"Surveying, Mineral Processing, Ore Processing",Pune,BA,0,1,1,0
11540,Meera Das,"Safety Management, Construction Management, Quality Control, Surveying, Tire Manufacturing, Research, Testing",Hyderabad,BA,768,IT Support,GENPACT INDIA PRIVATE LIMITED,"Machine Learning, SQL",Bangalore,B.Sc,0,0,1,0
7412,Rahul Verma,"Customer Service, Kitchen Management, Surveying, Safety Management, Quality Control",Ahmedabad,BCA,93,QA Engineer,MUTHOOT FINANCE LIMITED,"Cybersecurity, React, SQL, JavaScript",Hyderabad,M.Sc,0,0,0,0
18030,Suresh Sharma,"Leadership, Innovation, Project Management, Logistics, Mining Operations",Mumbai,Diploma,453,Construction Manager,GHARDA CHEMICALS LIMITED,"Safety Management, Quality Control",Jaipur,BA,0,0,0,0
5218,Rahul Rao,"Project Development, Energy Storage, CAD, Quality Control, Automotive Engineering",Ahmedabad,B.Sc,477,Product Manager,MICRO LABS LIMITED,"Retail Management, Supply Chain",Mumbai,BBA,0,0,1,0
5278,Priya Das,"Mechanical Design, Testing, Manufacturing",Hyderabad,B.Tech,422,Sales Executive,BHARAT BIOTECH INTERNATIONAL LIMITED,"Sales, Retail Management",Chennai,B.Sc,0,0,1,0
3975,Sunita Patel,"Testing, Quality Control",Jaipur,BA,109,Cloud Architect,ASIAN PAINTS LIMITED,"Machine Learning, Python, JavaScript",Hyderabad,B.Sc,0,0,1,0
5,Arun Patel,"Safety Management, Mining Engineering, Surveying",Kolkata,B.Sc,399,Quality Inspector,THE SUPREME INDUSTRIES LIMITED,"Civil Engineering, Construction Management, Safety Management, Structural Design",Pune,BBA,0.25,0,1,0
9299,Sanjay Gupta,"Refining, Reservoir Engineering, Petroleum Engineering, Field Operations, Operations Management, Project Management, Risk Management, Civil Engineering, Estimation",Kolkata,BA,879,Software Developer,FRANKLIN TEMPLETON ASSET MANAGEMENT (INDIA) PRIVATE LIMITED,"React, Java, Machine Learning, Data Analysis",Ahmedabad,M.Sc,0,0,0,0
8021,Rahul Gupta,"Drilling Operations, Field Operations, Risk Assessment, Claims Processing, Project Development, Energy Storage, Solar Technology",Jaipur,B.Com,744,Distribution Executive,ALKEM LABORATORIES LIMITED,"Brand Management, Retail Management",Chennai,BA,0,0,1,0
15790,Meera Das,"Quality Control, Safety Management, Production",Mumbai,BA,94,Project Engineer,RUNGTA SONS PVT LTD,"Project Management, Safety Management, Quality Control, Civil Engineering",Jaipur,BA,0.5,0,1,0
9430,Anjali Joshi,"Marketing, Quality Control, Retail Management, Sales, Drug Development, Biotechnology, Medical Writing, Pharmacology",Kolkata,B.Sc,145,Machine Learning Engineer,INDIAN RAILWAY FINANCE CORPORATION LIMITED,"Cybersecurity, JavaScript, Python, SQL",Bangalore,B.Sc,0,0,1,0
11420,Rajesh Das,"Farming Techniques, Agricultural Machinery, Manufacturing, Quality Control, Electrical Engineering, Research",Pune,BCA,204,Safety Officer,ODISHA MINING CORPORATION LIMITED,"Mineral Processing, Surveying, Exploration, Ore Processing",Hyderabad,B.Tech,0,0,1,0
15473,Deepak Sharma,"Innovation, Operations Management, Risk Management, Testing, Quality Control, Manufacturing, Chemical Formulation",Hyderabad,MBA,516,Data Analyst,CORTEVA AGRISCIENCE SEEDS PRIVATE LIMITED,"Cloud Computing, JavaScript, Python",Bangalore,BA,0,0,1,0
16992,Amit Joshi,"Safety Management, Quality Control",Mumbai,MBA,695,Web Developer,ENDURANCE TECHNOLOGIES LIMITED,"Cybersecurity, DevOps, Cloud Computing",Mumbai,B.Tech,0,1,1,0
144,Sanjay Singh,"Processing, Research, Quality Control, Environmental Management, Plant Operations",Pune,MBA,317,DevOps Engineer,JOHN DEERE INDIA PRIVATE LIMITED,"JavaScript, SQL, React, Cloud Computing",Bangalore,B.Com,0,0,1,0
1312,Meera Kumar,"Soil Science, Pest Control, Farming Techniques, Testing, Quality Control, Naval Architecture, Administrative Skills, Patient Care, Treatment Planning, Medical Knowledge",Lucknow,MBA,777,Design Engineer,INDIAN ENERGY EXCHANGE LIMITED,"Thermal Power, Transmission, Electrical Engineering, Renewable Energy",Kolkata,M.Sc,0,0,1,0
4687,Rajesh Patel,"Manufacturing, Process Engineering, Quality Control, Research, Regulatory Compliance, Agricultural Chemistry, Sales, Field Trials, Assembly Line",Chennai,M.Sc,764,Civil Engineer,ASHOKA BUILDCON LIMITED,"Quality Control, Safety Management",Mumbai,B.Sc,0.5,0,1,0
17677,Priya Singh,"Retail Operations, Sales, Visual Merchandising, Transportation, Freight Management, Product Development, Supply Chain",Pune,B.Tech,64,Treasury Analyst,INDUSIND BANK LTD.,"Financial Analysis, Loan Processing, Auditing, Investment Banking",Kolkata,MBA,0,0,0,0
18116,Ritu Kumar,"Project Management, Naval Architecture, Safety Management, Maintenance, Molding, Manufacturing, Research",Lucknow,M.Sc,433,DevOps Engineer,NATIONAL PAYMENTS CORPORATION OF INDIA,"JavaScript, DevOps, Data Analysis",Bangalore,PhD,0,0,0,0
12323,Ritu Verma,"Geology, Mining Operations, Extrusion, Molding, Design",Kolkata,B.Tech,495,QA Engineer,VOLTAS LIMITED,"SQL, Machine Learning",Mumbai,MBA,0,0,0,0
1874,Arun Gupta,"Exploration, Equipment Maintenance, Pest Control, Research, Crop Management, Farming Techniques, Retail Management, Marketing",Bangalore,MBA,335,Quality Inspector,ENGINEERS INDIA LIMITED,"Project Management, Surveying, Construction Management",Ahmedabad,B.Sc,0,0,1,0
456,Divya Kumar,"Research, Extrusion, Quality Control",Kolkata,PhD,54,Safety Officer,JINDAL STEEL & POWER LIMITED,"Exploration, Mineral Processing, Surveying",Ahmedabad,BA,0,0,1,0
11755,Neha Kumar,"Field Operations, Geology",Pune,BA,499,Surveyor,GAWAR CONSTRUCTION LIMITED.,"Civil Engineering, Construction Management, Surveying, Structural Design",Bangalore,Diploma,0,0,1,0
10474,Arun Das,"Chemical Formulation, Manufacturing, Sales, Molding, Processing, Electrical Engineering, Quality Control",Kolkata,Diploma,451,Sales Executive,TATA CONSUMER PRODUCTS LIMITED,"Brand Management, Marketing, Retail Management, Supply Chain",Hyderabad,PhD,0,0,0,0
15220,Kavita Patel,"Grid Management, Maintenance, Safety Management, Transmission Lines, Pest Control, Farming Techniques, Agricultural Machinery, Project Development, Policy Analysis",Ahmedabad,Diploma,788,Structural Engineer,WONDER CEMENT LIMITED,"Quality Control, Civil Engineering, Surveying",Chennai,BCA,0,0,0,0
2026,Suresh Patel,"Logistics Planning, Freight Management",Chennai,BCA,800,Design Engineer,ADANI POWER LIMITED,"Transmission, Maintenance",Mumbai,BCA,0,0,1,0
7224,Ritu Verma,"Manufacturing, Design, Extrusion, Polymer Science, Product Design, Supply Chain, Retail Management",Jaipur,BCA,443,Surveyor,PATAKA INDUSTRIES PRIVATE LIMITED,"Safety Management, Structural Design",Jaipur,MBA,0,1,0,0
8525,Sunita Verma,"Quality Control, Manufacturing, Research, Pest Control, Sustainable Farming, Farming Techniques",Mumbai,BA,768,IT Support,GENPACT INDIA PRIVATE LIMITED,"Machine Learning, SQL",Bangalore,B.Sc,0,0,1,0
12693,Deepak Kumar,"Hygiene Standards, Food Preparation",Jaipur,MBA,906,Project Engineer,D B POWER LIMITED,"Maintenance, Renewable Energy",Hyderabad,B.Tech,0,0,1,0
19728,Priya Rao,"Energy Efficiency, Power Plant Operations, Electrical Engineering, Grid Management, Corporate Finance, Risk Management, Energy Storage, Solar Technology, Policy Analysis",Ahmedabad,BA,549,Safety Officer,BRAHMAPUTRA CRACKER AND POLYMER LIMITED,"Structural Design, Surveying",Lucknow,PhD,0,0,0,0
8753,Meera Kumar,"Financial Analysis, Wealth Management, Taxation, Investment Banking",Bangalore,MBA,553,Brand Manager,PATANJALI AYURVED LIMITED,"Supply Chain, Marketing, Distribution",Kolkata,M.Sc,0,0,1,0
5036,Suresh Singh,"Quality Control, Defense Systems, Maintenance, Aerospace Engineering, Marketing, Packaging, Distribution, Brewing, Electrical Engineering",Chennai,BCA,768,IT Support,GENPACT INDIA PRIVATE LIMITED,"Machine Learning, SQL",Bangalore,B.Sc,0,0,1,0
4862,Neha Kumar,"Quality Control, Manufacturing",Ahmedabad,BBA,286,IT Support,POLYCAB INDIA LIMITED,"Cybersecurity, Cloud Computing, React, DevOps",Bangalore,PhD,0,0,0,0
3108,Pooja Kumar,"Chemical Engineering, Quality Control, Fertilizer Production, Agricultural Chemistry",Bangalore,Diploma,744,Distribution Executive,ALKEM LABORATORIES LIMITED,"Brand Management, Retail Management",Chennai,BA,0,0,0,0
3950,Sunita Reddy,"Wind Energy, Energy Storage, Maintenance, Policy Analysis",Chennai,MBA,109,Cloud Architect,ASIAN PAINTS LIMITED,"Machine Learning, Python, JavaScript",Hyderabad,B.Sc,0,0,1,0
8433,Suresh Reddy,"Agricultural Chemistry, Research, Regulatory Compliance, Pesticide Development",Lucknow,BBA,713,Loan Officer,DCB BANK LIMITED,"Investment Banking, Accounting, Wealth Management, Financial Modeling",Pune,PhD,0,0,0,0
12705,Priya Patel,"Logistics Planning, Distribution, Transportation, Quality Control, Application Technology, Formulation, Field Trials, Regulatory Compliance",Delhi,MBA,853,QA Engineer,SAMSUNG R&D INSTITUTE INDIA - BANGALORE PRIVATE LIMITED,"Data Analysis, Machine Learning, JavaScript, Cloud Computing",Delhi,BCA,0,1,1,0
